PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu)
85963.0,52908.0,33055,1.0,5,Small- and Mid-Sized Office,Office,52908.0,7,MAGNOLIA / QUEEN ANNE,47.6189,-122.35713,1985,4480961.0
34680.0,34680.0,0,1.0,4,Retail Store,Retail Store,34680.0,7,DOWNTOWN,47.60683,-122.33771,1900,1169948.875
75058.0,40548.0,34510,1.0,3,Worship Facility,Worship Facility,75058.0,7,DOWNTOWN,47.60867,-122.33265,1968,5587347.0
36504.0,36504.0,0,1.0,1,Retail Store,Retail Store,16200.0,7,DOWNTOWN,47.61103,-122.33549,1915,2100982.75
35200.0,35200.0,0,1.0,6,Small- and Mid-Sized Office,Office,35200.0,7,DOWNTOWN,47.61091,-122.33667,1907,2998208.25
35840.0,35840.0,0,1.0,5,Small- and Mid-Sized Office,Office,35840.0,7,DOWNTOWN,47.60961,-122.33566,1907,1538750.625
25920.0,25920.0,0,1.0,2,Other,Bank Branch,23230.0,7,DOWNTOWN,47.60985,-122.33527,1941,1333432.125
30525.0,30525.0,0,1.0,4,Small- and Mid-Sized Office,Office,15609.0,7,DOWNTOWN,47.60952,-122.33558,1928,2883139.0
49243.0,49243.0,0,1.0,4,Other,Other/Specialty Hospital,52284.0,7,EAST,47.61186,-122.32857,1964,8476183.0
20411.0,20411.0,0,0.0,3,Other,Social/Meeting Hall,20411.0,3,EAST,47.6097,-122.325,1912,2014475.875
30855.0,20570.0,10285,1.0,2,Medical Office,Medical Office,21571.0,3,EAST,47.61065,-122.32125,1962,2946756.25
73549.0,73549.0,0,1.0,3,Small- and Mid-Sized Office,Office,41632.0,3,EAST,47.61194,-122.32177,1910,2828950.5
45780.0,34380.0,11400,1.0,5,Other,Other - Education,45780.0,3,EAST,47.60865694,-122.3205368,1988,10834087.0
39115.0,39115.0,0,0.0,3,Medical Office,Medical Office,50000.0,3,EAST,47.60865416,-122.3205904,1963,3735308.5
38038.0,38038.0,0,1.0,3,Other,Other - Entertainment/Public Assembly,35886.0,7,EAST,47.60901,-122.32994,1916,1107290.625
37796.0,37796.0,0,1.0,3,Worship Facility,Worship Facility,53000.0,7,EAST,47.60821,-122.3296,1962,2465983.5
27744.0,27744.0,0,1.0,1,Small- and Mid-Sized Office,Office,18380.0,6,Ballard,47.66256,-122.36483,1993,5355753.0
36444.0,36444.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,36444.0,6,BALLARD,47.66388,-122.36831,1960,161311.0938
27553.0,27553.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,27553.0,6,BALLARD,47.65907,-122.36783,1950,966677.125
57310.0,57310.0,0,3.0,1,Distribution Center,Distribution Center,57310.0,6,BALLARD,47.6583,-122.36638,1951,1253745.5
25920.0,25920.0,0,1.0,2,Mixed Use Property,Office,10109.0,7,LAKE UNION,47.62296,-122.33884,1920,989079.5
40686.0,40686.0,0,1.0,3,Restaurant,Restaurant,40686.0,7,LAKE UNION,47.62354,-122.33808,1919,2106073.5
45271.0,45271.0,0,1.0,2,Retail Store,Retail Store,45271.0,7,LAKE UNION,47.62399,-122.33804,1964,2553763.5
28380.0,16200.0,12180,1.0,3,Small- and Mid-Sized Office,Office,28380.0,7,LAKE UNION,47.62437,-122.33802,1920,1372213.375
224864.625,196071.25,0,1.0,5,Large Office,Office,192159.375,7,LAKE UNION,47.62296,-122.3362,2009,16336999.203125
26176.0,26176.0,0,1.0,3,Small- and Mid-Sized Office,Office,23730.0,7,LAKE UNION,47.62353,-122.33622,1926,966907.375
37740.0,37740.0,0,1.0,1,Small- and Mid-Sized Office,Office,37481.0,3,LAKE UNION,47.62799,-122.33132,1926,7442314.5
26000.0,26000.0,0,1.0,1,Other,Other,49847.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1961,5277482.5
23241.0,23241.0,0,1.0,3,Worship Facility,Worship Facility,23241.0,7,MAGNOLIA / QUEEN ANNE,47.61876,-122.3534,2009,739210.5
155795.0,155795.0,0,1.0,1,Other,Other,155795.0,7,MAGNOLIA / QUEEN ANNE,47.61974,-122.3511,1962,16336999.203125
21018.0,21018.0,0,1.0,1,Other,Other,21018.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,2002,1761137.5
30533.0,30533.0,0,1.0,1,Other,Museum,28631.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1998,5903015.0
33971.0,33971.0,0,1.0,2,Other,Other - Recreation,50000.0,7,MAGNOLIA / QUEEN ANNE,47.62049,-122.3493,1961,16336999.203125
40600.0,40600.0,0,1.0,2,Other,Other,33000.0,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1992,2485521.0
38038.0,38038.0,0,1.0,4,Small- and Mid-Sized Office,Office,38038.0,7,LAKE UNION,47.62055,-122.33881,1999,2003807.75
64596.0,40000.0,24596,1.0,4,Small- and Mid-Sized Office,Office,41591.0,7,LAKE UNION,47.62028,-122.33717,2007,2524228.25
41466.0,35404.0,6062,1.0,3,Small- and Mid-Sized Office,Office,35404.0,7,LAKE UNION,47.62038,-122.33759,1928,9190442.0
130710.0,29910.0,100800,1.0,6,Large Office,Office,120548.0,7,LAKE UNION,47.62004,-122.33807,2013,7429423.0
35780.0,35780.0,0,1.0,4,Small- and Mid-Sized Office,Office,22341.0,7,LAKE UNION,47.62054,-122.33807,1926,1912760.75
25132.0,17824.0,7308,1.0,4,Mixed Use Property,Office,8061.0,7,MAGNOLIA / QUEEN ANNE,47.6223,-122.35653,1964,564754.1875
49680.0,49680.0,0,1.0,1,Other,Other,49680.0,7,DOWNTOWN,47.60192,-122.33282,1966,2844685.0
36314.0,36314.0,0,1.0,1,Other,Other,36314.0,7,DOWNTOWN,47.60219,-122.3313,1962,1832808.75
25920.0,25920.0,0,1.0,2,Other,Other - Entertainment/Public Assembly,11888.0,7,DOWNTOWN,47.60849,-122.33924,1916,1257774.625
47686.0,47686.0,0,1.0,4,Small- and Mid-Sized Office,Office,25500.0,7,DOWNTOWN,47.60994,-122.33997,1919,2071670.25
49280.0,49280.0,0,1.0,2,Mixed Use Property,Retail Store,15614.0,7,DOWNTOWN,47.60805,-122.33978,1900,5437110.5
45500.0,45500.0,0,1.0,4,Low-Rise Multifamily,Multifamily Housing,22669.0,7,DOWNTOWN,47.60918,-122.34079,1942,3778355.0
25380.0,25380.0,0,1.0,2,Restaurant,Restaurant,17114.0,7,DOWNTOWN,47.60895,-122.34052,1912,6901554.0
40715.0,40715.0,0,1.0,6,Small- and Mid-Sized Office,Office,20895.0,7,DOWNTOWN,47.60836,-122.34157,1915,2827772.75
82065.0,47265.0,34800,1.0,4,Mixed Use Property,Parking,36036.0,7,DOWNTOWN,47.61113,-122.34556,1990,1717130.875
36160.0,36160.0,0,1.0,4,Small- and Mid-Sized Office,Office,36160.0,7,DOWNTOWN,47.61041,-122.34214,1910,1862176.875
34617.0,34617.0,0,1.0,1,Mixed Use Property,Other - Restaurant/Bar,6455.0,7,DOWNTOWN,47.61014,-122.34251,1918,5136604.5
66900.0,66900.0,0,1.0,5,Small- and Mid-Sized Office,Office,68048.0,7,DOWNTOWN,47.6123,-122.34611,1909,1634178.25
29340.0,29340.0,0,1.0,3,Mixed Use Property,Office,12714.0,7,DOWNTOWN,47.61252,-122.34565,1910,2160420.0
22710.0,22710.0,0,0.0,2,Other,Food Service,22710.0,7,DOWNTOWN,47.61341,-122.34597,1930,287763.5
50499.0,36959.0,13540,1.0,3,Small- and Mid-Sized Office,Office,36959.0,4,LAKE UNION,47.6367,-122.3285,2000,3205182.5
54465.0,44860.0,9605,1.0,5,Small- and Mid-Sized Office,Office,57972.0,4,LAKE UNION,47.63616,-122.32718,1964,3600571.25
45960.0,45960.0,0,1.0,2,K-12 School,K-12 School,45960.0,3,EAST,47.63239,-122.32072,1930,4167253.75
21128.0,21128.0,0,1.0,2,Small- and Mid-Sized Office,Office,21128.0,7,LAKE UNION,47.61992,-122.34539,1959,436604.0938
224864.625,196071.25,0,1.0,4,Mixed Use Property,Hotel,108763.0,7,LAKE UNION,47.61893,-122.34473,2008,9155568.0
51552.0,51552.0,0,1.0,3,Small- and Mid-Sized Office,Office,54150.0,7,LAKE UNION,47.61952,-122.34462,2013,1539066.375
38520.0,38520.0,0,1.0,4,Hotel,Hotel,38500.0,7,LAKE UNION,47.62014,-122.34456,1959,2804534.0
29186.0,24930.0,4256,1.0,3,Hotel,Hotel,19000.0,7,LAKE UNION,47.62174,-122.34417,1961,867184.375
27338.0,27338.0,0,1.0,1,Worship Facility,Worship Facility,27338.0,7,LAKE UNION,47.6201,-122.34071,1960,581289.0
85750.0,20110.0,65640,1.0,2,Other,Parking,65000.0,3,EAST,47.64132,-122.31644,1999,2045592.0
34416.0,34416.0,0,1.0,2,Laboratory,Laboratory,20649.0,7,MAGNOLIA / QUEEN ANNE,47.6224,-122.36248,1962,12015936.0
45864.0,45864.0,0,1.0,3,Small- and Mid-Sized Office,Office,45864.0,7,MAGNOLIA / QUEEN ANNE,47.61954,-122.35847,1930,2590622.0
49252.0,49252.0,0,1.0,2,K-12 School,K-12 School,61099.0,5,NORTHWEST,47.72726,-122.32835,1999,3485865.5
33176.0,33176.0,0,1.0,3,Small- and Mid-Sized Office,Office,33176.0,4,LAKE UNION,47.63245,-122.32529,1987,1426279.5
25194.0,21430.0,3764,1.0,3,Retail Store,Retail Store,10751.0,4,LAKE UNION,47.63246,-122.32658,1993,1878742.875
21948.0,21948.0,0,1.0,99,Worship Facility,Worship Facility,21948.0,2,GREATER DUWAMISH,47.55072,-122.30265,1977,326001.1875
31191.0,31191.0,0,1.0,3,Other,Other - Recreation,30095.0,3,EAST,47.64033,-122.29135,1927,5876439.0
37377.0,37377.0,0,1.0,1,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,5,NORTH,47.72039,-122.29729,1947,3040978.0
29380.0,29380.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,16768.0,2,GREATER DUWAMISH,47.53906,-122.32031,1977,856088.625
22688.0,22688.0,0,1.0,2,Worship Facility,Worship Facility,22688.0,3,EAST,47.60321889,-122.3205567,1922,331675.0
22364.0,22364.0,0,1.0,2,Other,Adult Education,22364.0,2,SOUTHEAST,47.56028,-122.28914,1962,1467029.75
41262.0,41262.0,0,1.0,2,Small- and Mid-Sized Office,Office,40738.0,2,GREATER DUWAMISH,47.54693,-122.28718,1982,1903455.875
43183.0,43183.0,0,1.0,2,Small- and Mid-Sized Office,Office,26580.0,7,LAKE UNION,47.62038,-122.34668,1953,7408342.0
45680.0,45680.0,0,1.0,3,Worship Facility,Worship Facility,45680.0,4,NORTH,47.68566,-122.31849,1908,2077039.375
224864.625,196071.25,0,1.0,14,Senior Care Community,Senior Care Community,192159.375,7,LAKE UNION,47.61935,-122.33389,2006,16336999.203125
23562.0,23562.0,0,1.0,1,Worship Facility,Worship Facility,18278.0,1,SOUTHWEST,47.53439,-122.37699,1957,531737.1875
28844.0,28844.0,0,1.0,4,Small- and Mid-Sized Office,Office,10292.0,6,Ballard,47.65804,-122.36537,1999,910718.6875
21101.0,21101.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18373.0,2,GREATER DUWAMISH,47.56067,-122.32646,1989,675772.875
45594.0,45594.0,0,1.0,2,Refrigerated Warehouse,Refrigerated Warehouse,45594.0,2,GREATER DUWAMISH,47.56067,-122.32705,1914,1351267.875
26660.0,26660.0,0,1.0,1,Other,Manufacturing/Industrial Plant,26660.0,2,GREATER DUWAMISH,47.55013,-122.33044,1950,2241280.5
28126.0,28126.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21780.0,2,GREATER DUWAMISH,47.56056,-122.32593,1975,870625.8125
35000.0,35000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,35000.0,2,GREATER DUWAMISH,47.54813,-122.32553,1964,378714.4063
26150.0,26150.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,26150.0,2,GREATER DUWAMISH,47.54948,-122.32536,1962,1208407.625
24000.0,24000.0,0,1.0,2,Small- and Mid-Sized Office,Office,24000.0,2,GREATER DUWAMISH,47.54974,-122.3261,1967,1088556.25
43594.0,43594.0,0,1.0,5,K-12 School,K-12 School,40809.0,3,EAST,47.64132,-122.31644,1968,2478045.5
28080.0,28080.0,0,1.0,1,Distribution Center,Distribution Center,25580.0,4,LAKE UNION,47.65791,-122.34274,1912,794724.625
51298.0,51298.0,0,1.0,2,Senior Care Community,Senior Care Community,51298.0,5,NORTHWEST,47.72618,-122.35642,1954,5655578.0
22047.0,22047.0,0,1.0,1,Worship Facility,Worship Facility,22898.0,5,NORTHWEST,47.72558,-122.3578,1962,265774.9063
31600.0,31600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,31600.0,1,GREATER DUWAMISH,47.5213,-122.32182,1979,3363535.5
35289.0,35289.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,35289.0,1,GREATER DUWAMISH,47.52024,-122.32137,2007,876425.0
28920.0,28920.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,30000.0,1,GREATER DUWAMISH,47.51899,-122.321,1981,1750419.0
22176.0,22176.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22176.0,1,GREATER DUWAMISH,47.5193,-122.3213,1978,736428.625
31300.0,31300.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,31300.0,1,GREATER DUWAMISH,47.51968,-122.3212,1978,362874.0
22000.0,22000.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22000.0,1,GREATER DUWAMISH,47.51918,-122.31957,1979,700627.625
39927.0,39927.0,0,1.0,3,Small- and Mid-Sized Office,Office,39541.0,5,NORTH,47.70079,-122.32714,1974,3568419.5
30610.0,30610.0,0,1.0,1,Other,Other - Recreation,23320.0,5,NORTH,47.69883,-122.32479,1979,4294550.0
26930.0,20580.0,6350,1.0,2,Medical Office,Medical Office,26930.0,5,NORTH,47.70007,-122.32533,1980,1002995.0
38745.0,38745.0,0,1.0,2,Medical Office,Medical Office,65069.0,5,NORTH,47.70087,-122.32379,1968,2890379.0
20296.0,20296.0,0,1.0,2,Self-Storage Facility,Self-Storage Facility,20296.0,4,NORTHEAST,47.66353,-122.29505,1959,855665.125
22135.0,22135.0,0,1.0,2,Mixed Use Property,Medical Office,10388.0,4,NORTHEAST,47.66246,-122.29342,1945,1261634.5
38378.0,38378.0,0,1.0,3,Medical Office,Medical Office,35066.0,4,NORTHEAST,47.66183,-122.29264,1967,1645605.125
33576.0,33576.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,33576.0,4,NORTHEAST,47.66294,-122.29521,1980,1275231.75
33005.0,33005.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,34982.0,4,NORTHEAST,47.66205,-122.29545,1975,10642754.0
20971.0,20971.0,0,1.0,1,Other,Parking,23483.0,3,EAST,47.61074,-122.32259,1981,729397.1875
23910.0,23910.0,0,1.0,3,Small- and Mid-Sized Office,Office,20000.0,7,MAGNOLIA / QUEEN ANNE,47.63981,-122.39907,1927,873577.3125
21765.0,21765.0,0,1.0,2,Worship Facility,Worship Facility,21765.0,6,BALLARD,47.67477,-122.38241,1910,431390.4063
224864.625,196071.25,0,1.0,2,University,College/University,192159.375,3,EAST,47.61065,-122.31711,1939,16336999.203125
26560.0,26560.0,0,1.0,2,Worship Facility,Worship Facility,26560.0,3,CENTRAL,47.6101,-122.30838,1901,1751483.875
20140.0,20140.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,20140.0,4,LAKE UNION,47.65022,-122.34174,1957,116486.6016
38845.0,38845.0,0,1.0,2,Retail Store,Retail Store,38845.0,2,GREATER DUWAMISH,47.53846,-122.28305,1992,6917280.0
26092.0,26092.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,25946.0,2,GREATER DUWAMISH,47.53747,-122.28308,1953,7619445.0
25500.0,25500.0,0,1.0,1,Small- and Mid-Sized Office,Office,25500.0,2,GREATER DUWAMISH,47.55045,-122.32749,1967,1213869.75
41895.0,41895.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,37524.0,2,GREATER DUWAMISH,47.5478,-122.32307,1961,1242311.5
56193.0,56193.0,0,1.0,2,Retail Store,Retail Store,56193.0,2,GREATER DUWAMISH,47.54912,-122.32184,1958,2497942.75
35448.0,35448.0,0,1.0,3,K-12 School,K-12 School,35448.0,6,BALLARD,47.6712,-122.37568,1922,1379932.5
29214.0,29214.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,29214.0,6,BALLARD,47.66986,-122.37418,1966,9336239.0
89103.0,46068.0,43035,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,47034.0,6,BALLARD,47.66828,-122.37428,2000,14029480.0
32000.0,32000.0,0,1.0,1,Other,Other - Recreation,29880.0,6,BALLARD,47.66621,-122.37502,1961,1331122.125
31140.0,31140.0,0,1.0,2,Mixed Use Property,Other,14840.0,6,BALLARD,47.66389,-122.37307,1910,935580.3125
41478.0,41478.0,0,1.0,3,Warehouse,Non-Refrigerated Warehouse,31932.0,6,BALLARD,47.6644,-122.37246,1975,3035962.25
39840.0,39840.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,39840.0,6,BALLARD,47.66411,-122.37185,1980,752104.0
30576.0,15000.0,15576,1.0,1,Other,Library,15000.0,6,BALLARD,47.66984,-122.3842,2004,1533245.75
21528.0,21528.0,0,1.0,2,Other,Social/Meeting Hall,21528.0,6,BALLARD,47.66894,-122.38242,1924,306911.0938
30000.0,30000.0,0,1.0,2,Other,Strip Mall,25828.0,6,BALLARD,47.66908,-122.38627,1928,1094940.75
30087.0,30087.0,0,1.0,2,Other,Other,30554.0,6,BALLARD,47.67482,-122.37316,1942,5274642.0
40445.0,40445.0,0,1.0,1,Worship Facility,Worship Facility,40445.0,6,BALLARD,47.66327,-122.37439,1975,786253.6875
23500.0,23500.0,0,1.0,1,Retail Store,Retail Store,23500.0,6,BALLARD,47.66318,-122.37283,1996,1137967.5
22420.0,22420.0,0,1.0,1,Retail Store,Retail Store,23067.0,6,Ballard,47.67518,-122.36549,1967,1404253.75
25842.0,25842.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,25987.0,7,MAGNOLIA / QUEEN ANNE,47.64909,-122.37788,1961,8518313.0
26389.0,26389.0,0,1.0,3,Small- and Mid-Sized Office,Office,16766.0,7,MAGNOLIA / QUEEN ANNE,47.65018,-122.37787,1992,1208035.375
25859.0,25859.0,0,1.0,3,Small- and Mid-Sized Office,Office,25859.0,7,MAGNOLIA / QUEEN ANNE,47.65252,-122.37587,1982,858780.625
25600.0,25600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,20600.0,7,MAGNOLIA / QUEEN ANNE,47.66238,-122.38831,1974,1730600.625
23169.0,23169.0,0,1.0,1,Other,Manufacturing/Industrial Plant,10200.0,7,MAGNOLIA / QUEEN ANNE,47.66126,-122.38751,1965,222255.9063
41784.0,33385.0,8399,1.0,4,Small- and Mid-Sized Office,Office,33385.0,7,MAGNOLIA / QUEEN ANNE,47.66106,-122.38576,2008,1294615.25
56884.0,56884.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,56884.0,7,MAGNOLIA / QUEEN ANNE,47.66206,-122.38948,1960,1388345.125
32810.0,32810.0,0,1.0,1,Retail Store,Retail Store,32810.0,6,BALLARD,47.6917,-122.37617,1989,2017967.75
30989.0,30989.0,0,1.0,3,Self-Storage Facility,Self-Storage Facility,30989.0,7,MAGNOLIA / QUEEN ANNE,47.64455,-122.37581,1980,97690.39844
39952.0,39952.0,0,1.0,3,Self-Storage Facility,Self-Storage Facility,39952.0,7,MAGNOLIA / QUEEN ANNE,47.64418,-122.37587,1915,57133.19922
20022.0,20022.0,0,1.0,2,Small- and Mid-Sized Office,Office,20784.0,7,MAGNOLIA / QUEEN ANNE,47.65504,-122.37402,1961,657385.8125
36498.0,36498.0,0,1.0,2,Distribution Center,Distribution Center,18229.0,7,MAGNOLIA / QUEEN ANNE,47.65563,-122.37194,1960,520011.8125
35946.0,35946.0,0,1.0,1,Distribution Center,Distribution Center,31845.0,7,MAGNOLIA / QUEEN ANNE,47.66161,-122.39075,1968,469499.8125
30152.0,24472.0,5680,1.0,4,Small- and Mid-Sized Office,Office,25184.0,7,MAGNOLIA / QUEEN ANNE,47.66006,-122.38631,2007,845044.125
22365.0,22365.0,0,1.0,4,Small- and Mid-Sized Office,Office,21617.0,7,MAGNOLIA / QUEEN ANNE,47.65881,-122.38382,1979,727385.8125
30172.0,30172.0,0,1.0,4,Small- and Mid-Sized Office,Office,30172.0,7,MAGNOLIA / QUEEN ANNE,47.65801,-122.3839,1994,904059.875
42500.0,42500.0,0,1.0,4,Warehouse,Non-Refrigerated Warehouse,42500.0,6,BALLARD,47.66353,-122.38064,1927,241478.5938
23032.0,23032.0,0,1.0,4,Small- and Mid-Sized Office,Office,14448.0,6,BALLARD,47.66691,-122.38416,1901,1121537.75
45750.0,40836.0,4914,1.0,3,Other,Other,42850.0,6,BALLARD,47.66646,-122.38263,1900,7240274.0
23500.0,23500.0,0,1.0,2,Small- and Mid-Sized Office,Office,23500.0,6,BALLARD,47.66497,-122.38047,1968,1686405.0
22282.0,22282.0,0,1.0,1,Small- and Mid-Sized Office,Office,22282.0,6,BALLARD,47.66431,-122.37988,1966,579888.3125
24000.0,24000.0,0,1.0,2,Self-Storage Facility,Self-Storage Facility,24000.0,6,BALLARD,47.66351,-122.37961,1902,502898.6875
27085.0,27085.0,0,1.0,3,Mixed Use Property,Strip Mall,9500.0,6,BALLARD,47.66852,-122.38175,1909,1995131.75
29258.0,29258.0,0,0.0,2,Other,Other - Recreation,31991.0,5,NORTH,47.70544,-122.2918,1996,8086943.5
37500.0,37500.0,0,1.0,2,Small- and Mid-Sized Office,Office,37500.0,5,NORTH,47.719,-122.29966,1931,2235765.5
23983.0,23983.0,0,1.0,3,K-12 School,K-12 School,23983.0,5,NORTHWEST,47.73143,-122.32784,1930,1164364.75
24100.0,24100.0,0,1.0,1,Distribution Center,Distribution Center,20100.0,1,DELRIDGE,47.55832,-122.35239,1980,809870.8125
31343.0,31343.0,0,3.0,2,K-12 School,K-12 School,51515.0,4,NORTHEAST,47.66665,-122.31818,2004,3846501.25
55912.0,33062.0,22850,1.0,3,Mixed Use Property,Parking,24052.0,6,NORTHWEST,47.68582,-122.33709,1996,2450442.75
20294.0,20294.0,0,1.0,2,Other,Other,18000.0,7,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,1957,1735995.75
40571.0,29722.0,10849,1.0,4,Small- and Mid-Sized Office,Office,24008.0,7,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,1983,1286817.375
41707.0,26048.0,15659,1.0,4,Small- and Mid-Sized Office,Office,41707.0,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,1983,1755788.5
57644.0,57644.0,0,1.0,2,Mixed Use Property,Office,20176.0,7,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1960,2189735.0
39497.0,39497.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,25547.0,7,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,1955,1700057.375
33087.0,33087.0,0,1.0,1,Other,Other - Entertainment/Public Assembly,53776.0,3,EAST,47.6303,-122.3142,1932,3548858.25
27574.0,27574.0,0,1.0,2,Small- and Mid-Sized Office,Office,27574.0,5,NORTHWEST,47.70793,-122.33316,1982,1211349.25
24982.0,24982.0,0,1.0,1,Retail Store,Retail Store,24982.0,5,NORTH,47.70747,-122.32249,1965,335245.0
43661.0,43661.0,0,1.0,5,Senior Care Community,Senior Care Community,43661.0,5,North,47.71069,-122.32674,1998,3936421.5
76105.0,48798.0,27307,1.0,3,Small- and Mid-Sized Office,Office,76105.0,5,NORTHWEST,47.70842,-122.3332,1987,2472350.25
32009.0,32009.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,17500.0,5,North,47.70983,-122.31865,1952,1998725.25
41615.0,41615.0,0,1.0,1,Retail Store,Retail Store,41615.0,5,NORTH,47.70708,-122.32251,1966,1900006.25
28841.0,28841.0,0,1.0,3,Medical Office,Medical Office,28841.0,5,NORTH,47.70676,-122.32264,1988,1459199.75
33344.0,33344.0,0,2.0,2,Self-Storage Facility,Self-Storage Facility,31360.0,5,NORTH,47.70782,-122.31873,1977,123767.2031
30498.0,30498.0,0,2.0,1,Other,Other - Recreation,30498.0,5,NORTH,47.70541,-122.32232,2005,2436063.0
42975.0,42975.0,0,1.0,2,K-12 School,K-12 School,21405.0,1,DELRIDGE,47.51698,-122.35946,1924,959352.0
23260.0,23260.0,0,1.0,1,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,1,DELRIDGE,47.53366,-122.33733,1963,1612105.75
30659.0,30659.0,0,1.0,2,Small- and Mid-Sized Office,Office,27262.0,1,DELRIDGE,47.53309,-122.33977,1988,2619088.5
27144.0,27144.0,0,1.0,2,Other,Other,27144.0,7,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1920,1012024.313
23166.0,23166.0,0,5.0,1,Other,Other,23166.0,5,NORTHWEST,47.70969,-122.34557,1970,3475804.25
34759.0,34759.0,0,1.0,2,Medical Office,Medical Office,44667.0,5,NORTHWEST,47.70558,-122.33486,1979,1633105.375
224864.625,196071.25,0,8.0,1,Hospital,Hospital (General Medical & Surgical),192159.375,5,NORTHWEST,47.71425,-122.33689,1966,16336999.203125
44719.0,44719.0,0,1.0,2,Worship Facility,Worship Facility,45909.0,5,NORTHWEST,47.71745,-122.33221,1965,1614026.25
21603.0,21603.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,21603.0,2,GREATER DUWAMISH,47.57894,-122.31287,1965,5833800.0
224864.625,196071.25,0,1.0,3,Medical Office,Medical Office,192159.375,3,EAST,47.62014,-122.31228,1964,16336999.203125
42900.0,42900.0,0,1.0,1,Distribution Center,Distribution Center,43050.0,1,DELRIDGE,47.53158,-122.33568,1979,436252.5
57952.0,57952.0,0,5.0,1,Other,Adult Education,57952.0,1,DELRIDGE,47.51885,-122.33421,2005,3091387.5
26232.0,26232.0,0,1.0,1,Other,Other - Services,18262.0,1,DELRIDGE,47.52956,-122.33592,1971,3094090.0
25840.0,25840.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,25840.0,3,DOWNTOWN,47.59783,-122.31554,1956,313528.0938
45145.0,45145.0,0,1.0,1,Small- and Mid-Sized Office,Office,43813.0,2,DOWNTOWN,47.59721,-122.31838,1988,1268459.0
70332.0,48237.0,22095,1.0,5,Small- and Mid-Sized Office,Office,44417.0,3,DOWNTOWN,47.59728,-122.31587,2001,1981115.25
45522.0,45522.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,45522.0,6,BALLARD,47.6899,-122.37619,1994,12250422.0
20088.0,20088.0,0,1.0,2,Retail Store,Retail Store,16080.0,5,NORTHWEST,47.72286,-122.34612,1979,326778.6875
138907.0,138907.0,0,5.0,2,Other,Other,139557.0,1,GREATER DUWAMISH,47.57049,-122.34857,1989,7837692.5
40657.0,40657.0,0,1.0,2,Small- and Mid-Sized Office,Office,40657.0,1,GREATER DUWAMISH,47.56999,-122.34703,1997,2826828.0
20200.0,20200.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18700.0,1,GREATER DUWAMISH,47.57279,-122.35066,1900,269016.6875
44086.0,44086.0,0,1.0,1,Residence Hall,Residence Hall/Dormitory,44091.0,3,EAST,47.6073,-122.32585,1904,3652708.75
