PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu),HasParking,BuildingAge,ParkingRatio,AreaPerFloor,BuildingDensity,GeoCluster
88434.0,88434.0,0,1.0,12,Hotel,Hotel,88434.0,7,DOWNTOWN,47.6122,-122.33799,1927,7226362.5,0,89,0.0,7369.5,1.1307868014564535e-05,2.0
103566.0,88502.0,15064,1.0,11,Hotel,Hotel,83880.0,7,DOWNTOWN,47.61317,-122.33393,1996,8387933.0,1,20,0.1454531409922175,8045.636363636364,9.655678504528514e-06,2.0
224864.625,196071.25,196718,1.0,41,Hotel,Hotel,192159.375,7,DOWNTOWN,47.61393,-122.3381,1969,16336999.203125,1,47,0.874828577416301,4782.225609756098,4.447120128388358e-06,2.0
61320.0,61320.0,0,1.0,10,Hotel,Hotel,61320.0,7,DOWNTOWN,47.61412,-122.33664,1926,6794584.0,0,90,0.0,6132.0,1.6307893020221788e-05,2.0
175580.0,113580.0,62000,1.0,18,Hotel,Hotel,123445.0,7,DOWNTOWN,47.61375,-122.34047,1980,14172606.0,1,36,0.3531153889964688,6310.0,5.695409499943046e-06,2.0
97288.0,60090.0,37198,1.0,2,Other,Police Station,88830.0,7,DOWNTOWN,47.61623,-122.33657,1999,12086616.0,1,17,0.382349313378834,30045.0,1.0278759970397172e-05,2.0
83008.0,83008.0,0,1.0,11,Hotel,Hotel,81352.0,7,DOWNTOWN,47.6139,-122.33283,1926,5758795.0,0,90,0.0,7546.181818181818,1.2047031611410948e-05,2.0
102761.0,102761.0,0,1.0,8,Other,Other - Entertainment/Public Assembly,102761.0,7,DOWNTOWN,47.61327,-122.33136,1926,6298131.5,0,90,0.0,12845.125,9.73131830169033e-06,2.0
163984.0,163984.0,0,1.0,15,Hotel,Hotel,163984.0,7,DOWNTOWN,47.60294,-122.33263,1904,13723820.0,0,112,0.0,10932.266666666666,6.098155917650502e-06,2.0
153163.0,133884.0,19279,1.0,11,Hotel,Hotel,133884.0,7,DOWNTOWN,47.60695,-122.33414,1969,16016644.0,1,47,0.12587243655452035,12171.272727272728,6.528991988926829e-06,2.0
224864.625,196071.25,61161,1.0,25,Hotel,Hotel,192159.375,7,DOWNTOWN,47.60713,-122.33323,1998,16336999.203125,1,18,0.27199031417236036,7842.85,4.447120128388358e-06,2.0
65009.0,65009.0,0,1.0,9,Hotel,Hotel,65009.0,7,DOWNTOWN,47.60699,-122.33346,1928,6596057.5,0,88,0.0,7223.222222222223,1.5382485502007415e-05,2.0
224864.625,196071.25,57600,1.0,33,Hotel,Hotel,192159.375,7,DOWNTOWN,47.60809,-122.33212,1980,16336999.203125,1,36,0.2561541193951694,5941.55303030303,4.447120128388358e-06,2.0
92190.0,66990.0,25200,1.0,11,Hotel,Hotel,67390.0,7,DOWNTOWN,47.60755,-122.33244,1922,10750010.0,1,94,0.2733485193621868,6090.0,1.0847163466753444e-05,2.0
224864.625,196071.25,57000,1.0,11,Other,Library,192159.375,7,DOWNTOWN,47.60649,-122.33297,2004,16336999.203125,1,12,0.2534858473181364,17824.659090909092,4.447120128388358e-06,2.0
103911.0,103911.0,0,1.0,6,Other,Fitness Center/Health Club/Gym,90000.0,7,DOWNTOWN,47.60546,-122.33279,1930,9956396.0,0,86,0.0,17318.5,9.623620213451896e-06,2.0
224864.625,196071.25,85000,1.0,28,Hotel,Hotel,192159.375,7,DOWNTOWN,47.60681,-122.33078,1983,16336999.203125,1,33,0.3780052109130104,7002.544642857143,4.447120128388358e-06,2.0
57452.0,57452.0,0,1.0,5,Mixed Use Property,Social/Meeting Hall,16442.0,7,DOWNTOWN,47.60515,-122.33159,1907,7606084.5,0,109,0.0,11490.4,1.7405834435702847e-05,2.0
104352.0,104352.0,0,1.0,10,Hotel,Hotel,104352.0,7,DOWNTOWN,47.60376,-122.33194,1916,10154608.0,0,100,0.0,10435.2,9.58295001533272e-06,2.0
224864.625,196071.25,0,1.0,10,Other,Courthouse,192159.375,7,DOWNTOWN,47.60265,-122.33051,1916,16336999.203125,0,100,0.0,19607.125,4.447120128388358e-06,2.0
224864.625,196071.25,0,1.0,19,Other,Other,192159.375,3,DOWNTOWN,47.60378,-122.32842,1985,16336999.203125,0,31,0.0,10319.53947368421,4.447120128388358e-06,2.0
88592.0,58006.0,30586,1.0,6,Hotel,Hotel,58006.0,4,NORTHEAST,47.65959,-122.31755,2001,3663534.5,1,15,0.34524562037204265,9667.666666666666,1.1287700921076395e-05,9.0
126593.0,126593.0,0,1.0,7,University,College/University,125000.0,7,DOWNTOWN,47.61816,-122.33629,1928,11343686.0,0,88,0.0,18084.714285714286,7.899330926670512e-06,2.0
67224.0,67224.0,0,1.0,2,Other,Automobile Dealership,67224.0,7,DOWNTOWN,47.615,-122.33081,1930,1310236.625,0,86,0.0,33612.0,1.4875639652505058e-05,2.0
158676.0,128375.0,30301,1.0,8,Hotel,Hotel,112676.0,7,EAST,47.61301,-122.32929,1991,5328051.5,1,25,0.19096145604880385,16046.875,6.3021502936802034e-06,2.0
171866.0,133585.0,38281,1.0,10,Hotel,Hotel,128909.0,7,DOWNTOWN,47.61784,-122.32966,2001,11061916.0,1,15,0.22273748152630538,13358.5,5.818486495292845e-06,2.0
68410.0,52210.0,16200,1.0,5,Hotel,Hotel,47994.0,7,DOWNTOWN,47.61558,-122.34186,1978,4456714.5,1,38,0.2368074842859231,10442.0,1.4617745943575501e-05,2.0
87262.0,87262.0,0,1.0,3,Small- and Mid-Sized Office,Office,40943.0,4,LAKE UNION,47.6641,-122.33118,1906,4145920.5,0,110,0.0,29087.333333333332,1.1459741926611813e-05,9.0
81871.0,81871.0,0,1.0,4,Hotel,Hotel,81871.0,4,NORTHEAST,47.66583,-122.29965,1994,6668568.5,0,22,0.0,20467.75,1.221433718899244e-05,9.0
110356.0,110356.0,0,1.0,2,Self-Storage Facility,Self-Storage Facility,26225.0,4,NORTHEAST,47.66172,-122.29598,1955,318364.8125,0,61,0.0,55178.0,9.06158251477038e-06,9.0
224864.625,196071.25,0,1.0,3,Mixed Use Property,Office,192159.375,2,GREATER DUWAMISH,47.53493,-122.31788,1992,16336999.203125,0,24,0.0,65357.083333333336,4.447120128388358e-06,1.0
224864.625,196071.25,0,3.0,2,Warehouse,Non-Refrigerated Warehouse,192159.375,2,GREATER DUWAMISH,47.51138,-122.28875,1961,16336999.203125,0,55,0.0,98035.625,1.3341360385165074e-05,7.0
94900.0,94900.0,0,1.0,2,Small- and Mid-Sized Office,Office,55586.0,6,BALLARD,47.66587,-122.38476,1961,6186461.5,0,55,0.0,47450.0,1.053740779768177e-05,3.0
52554.0,52554.0,0,1.0,2,Small- and Mid-Sized Office,Office,51029.0,2,GREATER DUWAMISH,47.58034,-122.31132,1900,2951331.25,0,116,0.0,26277.0,1.9028047341781785e-05,8.0
175015.0,175015.0,0,1.0,3,K-12 School,K-12 School,175015.0,6,NORTHWEST,47.68891,-122.33553,1954,6994740.5,0,62,0.0,58338.333333333336,5.713795960346256e-06,4.0
70586.0,70586.0,0,1.0,3,Self-Storage Facility,Self-Storage Facility,38439.0,7,DOWNTOWN,47.61351,-122.35129,1911,2158629.0,0,105,0.0,23528.666666666668,1.4167115291984245e-05,0.0
224864.625,126240.0,205970,1.0,24,Hotel,Hotel,192159.375,7,DOWNTOWN,47.60946,-122.33337,1969,16163194.0,1,47,0.9159733328441502,5260.0,4.447120128388358e-06,2.0
168115.0,168115.0,0,1.0,5,Large Office,Office,103362.0,7,DOWNTOWN,47.6113,-122.33659,1973,9536161.0,0,43,0.0,33623.0,5.9483091931118576e-06,2.0
57428.0,57428.0,0,1.0,2,Other,Other - Mall,51747.0,7,DOWNTOWN,47.61076,-122.33765,1920,1247362.0,0,96,0.0,28714.0,1.7413108588145156e-05,2.0
59400.0,59400.0,0,1.0,8,Small- and Mid-Sized Office,Office,34947.0,7,DOWNTOWN,47.61048,-122.33794,1910,5071974.0,0,106,0.0,7425.0,1.6835016835016834e-05,2.0
52549.0,52549.0,0,1.0,2,Mixed Use Property,Other - Entertainment/Public Assembly,23500.0,7,DOWNTOWN,47.60886,-122.33744,1926,15026196.0,0,90,0.0,26274.5,1.9029857846961882e-05,2.0
98634.0,88591.0,10043,1.0,20,Hotel,Hotel,83591.0,7,DOWNTOWN,47.61233,-122.33432,1930,4841347.5,1,86,0.10182087312691364,4429.55,1.0138491797960136e-05,2.0
224864.625,196071.25,146694,1.0,34,Hotel,Hotel,192159.375,7,DOWNTOWN,47.61087,-122.33339,1982,16336999.203125,1,34,0.6523658401138018,5766.801470588235,4.447120128388358e-06,2.0
71150.0,71150.0,0,1.0,7,Hotel,Hotel,41340.0,7,DOWNTOWN,47.60997,-122.34138,1985,5348309.0,0,31,0.0,10164.285714285714,1.4054813773717497e-05,2.0
122810.0,122810.0,0,1.0,7,Hotel,Hotel,88360.0,7,DOWNTOWN,47.61155,-122.34114,1908,5401277.5,0,108,0.0,17544.285714285714,8.14265939255761e-06,2.0
113173.0,70627.0,42546,1.0,5,Hotel,Hotel,70627.0,7,LAKE UNION,47.61986,-122.34413,1959,5284343.5,1,57,0.3759377236620042,14125.4,8.83602979509247e-06,0.0
150453.0,115718.0,34735,1.0,7,Hotel,Hotel,107547.0,7,LAKE UNION,47.62001,-122.34274,2000,6715187.0,1,16,0.23086944095498263,16531.14285714286,6.646593952928822e-06,2.0
116300.0,88100.0,28200,1.0,6,Hotel,Hotel,88490.0,7,LAKE UNION,47.62025,-122.34314,1997,5827595.5,1,19,0.24247635425623387,14683.333333333334,8.598452278589854e-06,2.0
155602.0,118858.0,36744,1.0,6,Hotel,Hotel,155602.0,7,MAGNOLIA / QUEEN ANNE,47.62023,-122.35951,1998,6836900.0,1,18,0.23614092363851363,19809.666666666668,6.426652613719618e-06,0.0
56072.0,56072.0,0,1.0,3,K-12 School,K-12 School,56072.0,3,EAST,47.63442,-122.30793,1911,3234787.75,0,105,0.0,18690.666666666668,1.7834213154515623e-05,9.0
122942.0,78051.0,44891,1.0,4,Hotel,Hotel,78051.0,7,MAGNOLIA / QUEEN ANNE,47.62519,-122.34456,1999,5337334.0,1,17,0.36513965935156417,19512.75,8.133916806298905e-06,0.0
54984.0,54984.0,0,1.0,2,Small- and Mid-Sized Office,Office,54984.0,3,CENTRAL,47.60823,-122.30956,1962,3375211.0,0,54,0.0,27492.0,1.818710897715699e-05,2.0
217603.0,196071.25,0,1.0,5,Senior Care Community,Senior Care Community,192159.375,1,SOUTHWEST,47.55837,-122.37751,1922,16336999.203125,0,94,0.0,39214.25,4.595524877873926e-06,5.0
93397.0,93397.0,0,1.0,2,Senior Care Community,Senior Care Community,93397.0,5,NORTHWEST,47.72426,-122.35599,1970,16336999.203125,0,46,0.0,46698.5,1.0706982022977183e-05,4.0
84103.0,63371.0,20732,1.0,6,Hotel,Hotel,63371.0,7,LAKE UNION,47.61988,-122.33211,2008,3706100.25,1,8,0.2465072589562798,10561.833333333334,1.18901822764943e-05,2.0
179014.0,179014.0,0,0.0,3,Medical Office,Medical Office,179014.0,3,EAST,47.61244,-122.3214,1965,16336999.203125,0,51,0.0,59671.333333333336,0.0,2.0
76631.0,76631.0,0,1.0,7,Hotel,Hotel,76631.0,3,EAST,47.60898,-122.32693,1908,7258758.5,0,108,0.0,10947.285714285714,1.304954913807728e-05,2.0
99780.0,90439.0,9341,1.0,6,Mixed Use Property,Medical Office,40174.0,3,EAST,47.60845,-122.32637,1983,15473117.0,1,33,0.09361595510122268,15073.166666666666,1.0022048506714773e-05,2.0
58320.0,58320.0,0,1.0,2,Retail Store,Retail Store,72072.0,7,LAKE UNION,47.62237,-122.33805,1929,1049748.625,0,87,0.0,29160.0,1.7146776406035666e-05,2.0
224864.625,196071.25,0,1.0,5,Large Office,Office,192159.375,7,LAKE UNION,47.62424,-122.33646,2010,13795954.0,0,6,0.0,39214.25,4.447120128388358e-06,2.0
224864.625,196071.25,44766,1.0,7,Hotel,Hotel,192159.375,3,LAKE UNION,47.62642,-122.33325,1990,16336999.203125,1,26,0.19907977966743323,28010.178571428572,4.447120128388358e-06,2.0
224864.625,196071.25,0,1.0,1,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,16336999.203125,0,54,0.0,196071.25,4.447120128388358e-06,0.0
91213.0,91213.0,0,1.0,1,Other,Other,65000.0,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1962,8141155.5,0,54,0.0,91213.0,1.0963349522546127e-05,0.0
224864.625,196071.25,0,1.0,5,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1938,16336999.203125,0,78,0.0,39214.25,4.447120128388358e-06,0.0
224864.625,196071.25,0,1.0,12,Large Office,Office,192159.375,7,LAKE UNION,47.62112,-122.33629,2010,16336999.203125,0,6,0.0,16339.270833333334,4.447120128388358e-06,2.0
52000.0,52000.0,0,1.0,2,Other,Other,52000.0,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1962,2726369.0,0,54,0.0,26000.0,1.923076923076923e-05,0.0
60696.0,60696.0,0,1.0,1,Other,Other,108000.0,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,1928,875943.3125,0,88,0.0,60696.0,1.6475550283379465e-05,0.0
224864.625,196071.25,0,1.0,2,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143,1928,16336999.203125,0,88,0.0,98035.625,4.447120128388358e-06,0.0
66240.0,63888.0,2352,0.0,2,Small- and Mid-Sized Office,Office,45900.0,7,MAGNOLIA / QUEEN ANNE,47.62391,-122.34837,1986,4166306.25,1,30,0.035507246376811595,31944.0,0.0,0.0
224864.625,196071.25,303707,1.0,6,Large Office,Office,192159.375,7,MAGNOLIA / QUEEN ANNE,47.62419,-122.34443,2010,16336999.203125,1,6,1.350621512832443,32678.541666666668,4.447120128388358e-06,0.0
76213.0,50283.0,25930,1.0,4,Small- and Mid-Sized Office,Office,48546.0,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,1970,3476212.5,1,46,0.3402306693083857,12570.75,1.31211210685841e-05,0.0
96910.0,59976.0,36934,1.0,6,Hotel,Hotel,59976.0,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708,2002,5155568.5,1,14,0.3811164998452172,9996.0,1.0318852543597152e-05,0.0
50017.0,50017.0,0,2.0,4,Hotel,Hotel,50017.0,4,NORTHEAST,47.65772,-122.31756,1962,5448975.0,0,54,0.0,12504.25,3.9986404622428376e-05,9.0
67743.0,67743.0,0,1.0,3,K-12 School,K-12 School,67743.0,3,EAST,47.62548,-122.30828,1923,2646879.0,0,93,0.0,22581.0,1.4761672792760876e-05,2.0
194104.0,194104.0,0,1.0,6,K-12 School,K-12 School,192159.375,3,EAST,47.62644,-122.30429,1908,6219841.5,0,108,0.0,32350.666666666668,5.1518773441041916e-06,2.0
99433.0,63681.0,35752,1.0,3,Small- and Mid-Sized Office,Office,63681.0,3,SOUTHEAST,47.58408,-122.30125,2003,4897760.0,1,13,0.35955869781662025,21227.0,1.0057023322237085e-05,8.0
56521.0,56521.0,0,1.0,4,Other,Other,49000.0,4,NORTHEAST,47.67524,-122.31534,1941,6357632.0,0,75,0.0,14130.25,1.7692539056279966e-05,9.0
206934.0,196071.25,0,1.0,2,Other,Other,119146.0,4,NORTHEAST,47.67559,-122.31769,1929,4253577.5,0,87,0.0,98035.625,4.832458658316178e-06,9.0
51390.0,51390.0,0,1.0,4,Hotel,Hotel,51390.0,5,NORTHWEST,47.73141,-122.3458,2001,3611538.0,0,15,0.0,12847.5,1.945903872348706e-05,4.0
69138.0,69138.0,0,1.0,3,Hotel,Hotel,70609.0,5,NORTHWEST,47.72551,-122.3423,2002,3242458.0,0,14,0.0,23046.0,1.4463825971245915e-05,4.0
190980.0,190980.0,0,1.0,5,Hotel,Hotel,190980.0,7,DOWNTOWN,47.6048,-122.3368,1904,6505995.0,0,112,0.0,38196.0,5.236150382238978e-06,2.0
224864.625,196071.25,0,1.0,6,Other,Other - Entertainment/Public Assembly,189750.0,7,DOWNTOWN,47.60804,-122.3367,1998,14641502.0,0,18,0.0,32678.541666666668,4.447120128388358e-06,2.0
224864.625,196071.25,0,4.0,5,Hospital,Hospital (General Medical & Surgical),192159.375,6,BALLARD,47.66737,-122.37956,1954,16336999.203125,0,62,0.0,39214.25,1.7788480513553433e-05,3.0
61156.0,61156.0,0,1.0,4,Other,Other,42755.0,2,DOWNTOWN,47.60112,-122.32785,2006,9363374.0,0,10,0.0,15289.0,1.6351625351559943e-05,2.0
72820.0,59000.0,13820,1.0,4,Other,Museum,58000.0,2,DOWNTOWN,47.59809,-122.32283,1910,2010454.625,1,106,0.1897830266410327,14750.0,1.3732491073880802e-05,8.0
162222.0,148022.0,14200,1.0,4,Hotel,Hotel,113702.0,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,1996,7946961.0,1,20,0.08753436648543354,37005.5,6.164392006016447e-06,0.0
63330.0,63330.0,0,1.0,3,University,College/University,64820.0,3,EAST,47.61495,-122.32177,1915,3059758.0,0,101,0.0,21110.0,1.579030475288173e-05,2.0
224864.625,196071.25,0,27.0,2,University,College/University,192159.375,1,DELRIDGE,47.547,-122.35307,1970,16336999.203125,0,46,0.0,98035.625,0.00012007224346648567,5.0
96300.0,96300.0,0,1.0,2,Small- and Mid-Sized Office,Office,92300.0,4,NORTHEAST,47.67828,-122.26456,2002,16319835.0,0,14,0.0,48150.0,1.0384215991692628e-05,6.0
67356.0,67356.0,0,1.0,1,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,2,GREATER DUWAMISH,47.59545,-122.32146,1950,7475577.5,0,66,0.0,67356.0,1.4846487321099828e-05,8.0
54765.0,54765.0,0,1.0,1,Small- and Mid-Sized Office,Office,25765.0,2,GREATER DUWAMISH,47.53827,-122.28406,1958,4253369.5,0,58,0.0,54765.0,1.8259837487446362e-05,7.0
89821.0,89821.0,0,1.0,5,Other,Other - Lodging/Residential,46483.0,2,GREATER DUWAMISH,47.53722,-122.284,2009,1950092.5,0,7,0.0,17964.2,1.1133253916122066e-05,7.0
52611.0,52611.0,0,1.0,2,University,College/University,52611.0,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,1980,4116871.5,0,36,0.0,26305.5,1.9007431905875196e-05,3.0
139600.0,102100.0,37500,1.0,4,Residence Hall,Residence Hall/Dormitory,135520.0,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,2001,4448582.5,1,15,0.2686246418338109,25525.0,7.163323782234957e-06,3.0
224864.625,196071.25,0,3.0,6,Other,Other,137565.0,3,CENTRAL,47.60462,-122.31549,1971,13071700.0,0,45,0.0,32678.541666666668,1.3341360385165074e-05,2.0
224864.625,196071.25,68432,1.0,11,Other,Other,192159.375,7,DOWNTOWN,47.61598,-122.33448,2004,16336999.203125,1,12,0.30432532462587214,17824.659090909092,4.447120128388358e-06,2.0
64015.0,64015.0,0,1.0,3,Small- and Mid-Sized Office,Office,30000.0,2,GREATER DUWAMISH,47.536,-122.31768,2007,3242077.75,0,9,0.0,21338.333333333332,1.5621338748730765e-05,1.0
224864.625,196071.25,0,1.0,1,Retail Store,Retail Store,192159.375,5,NORTH,47.70759,-122.3255,1951,16336999.203125,0,65,0.0,196071.25,4.447120128388358e-06,4.0
